reviewerID,asin,reviewerName,helpful,reviewText,Rating,summary,reviewTime,review_length
A257BKKG86JEDN,B005BGELDK,Jaycee,"[0, 0]",doesnt completely cover whole screen covers like 98 itits tiny bit short tiny bit skiiny nothing fuss really first one accidently got finger print inside trying refit second one mysterious bubble wouldnt go away odd reason tried everything credit card pressing wouldnt stick third one got okay similar second spot right camera hole wouldnt stick eventually gave wasnt big enough nuissance kept randomly pressing finally able get stick like 5 days originally putting cant complain definately makes screen lot smootherthat long review p,4,Not bad,"09 4, 2011",83.0
AJ1EEEH1Y5XN9,B009NLTW60,Kimberly S,"[0, 0]",2008 honda odyssey shopping around options bluetooth phone upgrades illegal state talk cell phone driving looking full replacement radio systems offered dvd player touchscreen navigation etc cheap getting frustrated also didnt need features full replacement system samsung galaxy s4 offers navigation stream pandora would want dvd player car anywayi stumbled across option snatched less 40 able install minutes even able make cable unit almost invisible running along seam dash using 34llama34 app set plug car bluetooth turns btc450 pairs phone pandora automatically starts start car plug phone push one button pandora automatically comes speakers seamless easy push one button pair unit phoneperfect job nice looking feel like unit saved hundreds dollars since didnt end replacement existing radioi technically gifted person easy install use recommend,5,Works perfectly,"02 4, 2014",124.0
A1ENUW3SGPH7DZ,B003X5OBYU,dark_angel4121,"[0, 0]",like case lot cute makes feel nice good protective area works none less,4,A very cute case.,"03 23, 2013",13.0
A1062JQO414I12,B00BUIG6OK,AnticPart,"[0, 0]",view window propperly fit phone clock shows phone half covered case little 34port hole34 basically useless,1,Doesn't fit,"07 15, 2013",16.0
A1IU7S4HCK1XK0,B00CUDZJLK,Joanna Daneman,"[1, 1]",headset works fine comes elaborate box hard acrylic plastic filled accessories get1the jabra motion headset2 bluetooth receiver laptop3 several sized earpieces4 micro usb cable micro usb charging unit well car charger5 small halfmoon shaped zip case nice enough room usb computer receiver headsetthe guide small relatively simple found refer phones manual connect headset didnt go planned quick start guide ever headset right next phone mean almost touching synced gave trythe sound ok fuzzy terribly loud either found turn headset remove folding boom mic ear simply didnt work ear waysince laptops dont bluetooth adapter nice touch dont wireless plantronics yet work plan pick one see works far works fine cell phoneone laptops bluetooth connected easily found able pair phone jabrasummary ok sound turning mic boom bit clumsy,4,Works fine,"10 2, 2013",126.0
A260WJURMVNVN2,B00FNWM2GU,B. Molloy,"[0, 0]",think bumper perfect phone case protects phones day day damage regular use keeps looks phone tact time measure bumpers official google nexus 4 bumper thing perfection bumper close quite aesthetically ok would prefer aluminum metal edge like n4 bumper hard plastic uses fine certainly going mark something knew didnt bought real gripe set phone back rests camera lens bumper literally hair wider could protected camera lens earth would design answer set phone face wants,3,Good but not perfect - does not protect the camera lens enough.,"12 21, 2013",74.0
A4RV7SXBI4RHR,B00GMRBZBS,iPad convert,"[0, 0]",case tight fit iphone 5s even without case made thin leather material,1,Too a Tight of a Fit,"04 17, 2014",12.0
A3ALZUE522R9HD,B008BL8FI4,RD Dollinger,"[6, 6]",pleased transfer number minutes left old phone bu lg 505c probably best reception cdma areas ever voices crisp clear thats plus would recommend phone anyone,5,Best for CDMA reception!,"10 2, 2013",25.0
A2AYJ11WMYDEG1,B005O2URES,rayna,"[0, 0]",supposed buy wish finer point like one come galaxy notes good price,4,It works.,"12 12, 2013",12.0
A3MFBN2QDQZXNM,B0090YGJ4I,"Jared Wesley ""jdwusami""","[0, 0]",protects iphone 5 without compromising functionality wish water resistant overall great case preventing abuse iphone breaking,4,Protects iPhone,"04 24, 2013",16.0
A25NLEJ5THLQ8T,B005CTXWMM,Ryan johnson,"[0, 0]",get three need one week go bad short term use guess ok,3,Not the best get what you pay for,"05 22, 2013",12.0
ABIT72DH45KWL,B007H933J2,Iris,"[0, 0]",okay product didnt expect great since cheap price far got money worth,3,Its okay,"07 29, 2013",12.0
AXRXYXOZXC42K,B006H3E6EK,victorwilliams,"[6, 8]",first unit came turn around send back ear piece keep coming time walk away phone headset wont let connect turn unit reset working iphone second unit acts way ear piece comes easynow 3 month second unit stop working sync phone happy item buy,1,headset pissing me off waste of my money,"01 4, 2013",43.0
A2L8FUCG0CYD4H,B000S5Q9CA,vato,"[0, 0]",great product several car chrgers one favorite especially blue glow around motorola emblem ok weird blue lights anything make happy,5,Love the Blue Moto light,"05 29, 2011",20.0
A24OIJ1N4VE90G,B005SUHRVC,ninetwosix,"[0, 0]",mid grade shock drop resistant case one best ive used great everything hiking trips commuting days downside interchangeability simplest assembledisassemble typical ob fashion,5,"Slim, light, solid","04 15, 2013",23.0
A2H00CJ30YSNWM,B00DVH62J2,A. Funge,"[1, 1]",works great checked output current rate specified great design power cord detachable standard gauge similar size lamp cords ie wont wear outbreak like smaller usb cables plus haveing regular plug cable saves space outlet wall surge protectori highly recommend purchases,5,great buy; does the job as described; good design; well built,"12 12, 2013",40.0
A37MAFXUYZ0ZS3,B009NLTW60,"Earth Worm ""The Critical""","[0, 0]",use car allows make hands free phone calls listen music phone great little productthere controls go next previous song use android phone able use call button bring google voice search say things like 34call jack smith mobile34 works perfectly,5,great device to add to any car that needs BT,"06 30, 2014",39.0
A14XT7FSP1U5AD,B005FVNHBI,Ed G,"[1, 1]",youd think jabra would bluetooth second jabra headset belowpar bluetooth connectivityfor example motorola sd10 lg tone work iphone walk around house leave phone downstairs work go upstairs jabra seems require lineofsight cuts outwhen running break sweat tend slip ear im managing pinning headbandi like little headset battery level indicator iphone wish brands thatas said theyre basically ok set breaks replace something else,3,Just OK,"10 12, 2012",62.0
A1G7YNZXPBWA4Y,B005XHVWGQ,RON,"[0, 2]",im meeting seller middle bought lanyards cell phones cameras remember seeing ad lanyards loop measuring 36 inches plain way much ive purchased lanyards cell phone cameras maybe 10 inch loop plenty way long cant believe missed detail 36 inches would never bought disappointed,3,Not what I expected.,"12 4, 2013",43.0
A1BP3RPXTBUP6,B009BRH55G,iciconnect,"[0, 0]",great buy looks great slim fits iphone 5 volume buttons dont work att iphone 5 model press button case doesnt line phones actually buttons bumper,1,Well,"01 23, 2014",25.0
A1M2SVUMQ1XTUA,B0085JRQG4,Amazon Customer,"[0, 0]",case really protects phone belt clip rugged well much bulk want throw phone wall like tennis ball case,3,Excellent protection but ungainly.,"01 2, 2013",18.0
A2ERKJWKPRWZU5,B009A5204K,KindleBonfire,"[0, 0]",like lg several products home theyve never let untilnowuse google search away volume adjustable incredibly loud type software glitch ive read hbs700s dont issue lucky us cheaperi purchased father tried least two maybe three headsets thought user error nope disappointed,1,Defective.  The entire product line.,"03 18, 2014",40.0
AM74DK99CX088,B005LFYCM6,Joseph Conrad,"[0, 0]",speaker convenient linked easily laptop sound quality poor anything minimum volume much better speakers laptop would buy worth trouble return,2,sound is muddy and distorted,"03 26, 2013",20.0
A2DRXU8E9ISH86,B0049IE70I,"Jake Koepke ""Koepke96""","[0, 0]",exact thing get samsung devices except cord half size works good charges devices fast,4,Short and to the point.,"06 26, 2013",14.0
A1KE06KXZCYVWG,B0003RA29O,L. Busch,"[13, 13]",phone good price really want good mobile email solution get sidekick iipositivethe a630 good sound quality absolutely fantastic sound quality use bluetooth headset tzones service inexpensive way gain access pop3 email accounts keyboard download pictures computer using bluetooth connection using macnegativethe builtin email software poorly designed sloooo requires way many key clicks accomplish common tasks common email commands buried menus least common commands occupy prime spots someone didnt think enough takes 7 clicks delete message thats much dont take advantage keyboard enough keyboard delete key cant use delete message thats waste likewise scroll emails onelineatatime use space bar quick scroller like outlook issue command use menu arrow keys assigned letter number keys menu command navigate quickly single keypresses old sonyericsson phone featurethe case pretty perfectly symmetrical cant tell end feel alone keyboard slick cant dial feel either need look safety issues headset dial voiceso far battery doesnt last day belowaverage usethe a630 best people want bluetooth primarily talk text use pop3 occasionally,4,"Good phone, minor flaws. Mediocre email","02 17, 2005",162.0
AXIYN1SRSJ9L0,B00C80S4W6,Toni,"[0, 0]",review gets 2 stars 1 reason onlythe note 3 protectors complaintsbut gear protectors joke anyone gear watch knows whole face made glass protectors little cut squares would go middle glass cover screen part lights black thats retarded needs cover whole surface area glass else whats point fall easy doesnt provide full protection went trash,2,What a joke; the gear protectors. Save your $,"07 21, 2014",54.0
